y2_state,y2_state_name,y2_statefips,y2_countyfips,y2_county_name,y1_statefips,y1_countyfips,y1_state,y1_state_name,y1_county_name,n1,n2,AGI
CA,California,06,065,Riverside County,39,035,Oh,Ohio,Cuyahoga County,17,26,330
CA,California,06,065,Riverside County,27,123,Mn,Minnesota,Ramsey County,17,25,656
CA,California,06,065,Riverside County,41,017,Or,Oregon,Deschutes County,17,35,403
CA,California,06,065,Riverside County,08,001,Co,Colorado,Adams County,17,33,262
CA,California,06,065,Riverside County,06,113,Ca,California,Yolo County,17,38,286
CA,California,06,065,Riverside County,36,059,NY,New York,Nassau County,17,35,551
CA,California,06,065,Riverside County,17,097,Il,Illinois,Lake County,17,28,747
CA,California,06,065,Riverside County,06,115,Ca,California,Yuba County,16,44,266
CA,California,06,065,Riverside County,15,001,Hi,Hawaii,Hawaii County,16,25,668
CA,California,06,065,Riverside County,39,049,Oh,Ohio,Franklin County,16,27,553
CA,California,06,065,Riverside County,53,073,Wa,Washington,Whatcom County,16,34,297
CA,California,06,065,Riverside County,12,095,Fl,Florida,Orange County,16,26,224
CA,California,06,065,Riverside County,29,095,Mo,Missouri,Jackson County,15,25,302
CA,California,06,065,Riverside County,11,001,DC,District of Columbia,District of Columbia,15,29,382
CA,California,06,065,Riverside County,09,009,Ct,Connecticut,New Haven County,15,33,404
CA,California,06,065,Riverside County,24,031,Md,Maryland,Montgomery County,15,34,745
CA,California,06,065,Riverside County,09,001,Ct,Connecticut,Fairfield County,15,26,1034
CA,California,06,065,Riverside County,41,047,Or,Oregon,Marion County,15,36,442
CA,California,06,065,Riverside County,18,097,In,Indiana,Marion County,15,26,297
CA,California,06,065,Riverside County,41,033,Or,Oregon,Josephine County,14,24,136
CA,California,06,065,Riverside County,48,027,Tx,Texas,Bell County,14,34,240
CA,California,06,065,Riverside County,49,057,Ut,Utah,Weber County,14,34,389
CA,California,06,065,Riverside County,51,810,Va,Virginia,Virginia Beach city,14,33,291
CA,California,06,065,Riverside County,36,119,NY,New York,Westchester County,14,37,467
CA,California,06,065,Riverside County,35,013,NM,New Mexico,Doña Ana County,14,25,248
CA,California,06,065,Riverside County,26,099,Mi,Michigan,Macomb County,13,25,306
CA,California,06,065,Riverside County,31,055,Ne,Nebraska,Douglas County,13,22,549
CA,California,06,065,Riverside County,42,101,Pa,Pennsylvania,Philadelphia County,13,23,249
CA,California,06,065,Riverside County,12,009,Fl,Florida,Brevard County,13,32,264
CA,California,06,065,Riverside County,36,081,NY,New York,Queens County,13,24,368
CA,California,06,065,Riverside County,39,153,Oh,Ohio,Summit County,13,16,225
CA,California,06,065,Riverside County,36,047,NY,New York,Kings County,13,22,255
CA,California,06,065,Riverside County,40,109,Ok,Oklahoma,Oklahoma County,13,31,422
CA,California,06,065,Riverside County,31,153,Ne,Nebraska,Sarpy County,13,27,295
CA,California,06,065,Riverside County,06,027,Ca,California,Inyo County,13,27,267
CA,California,06,065,Riverside County,29,077,Mo,Missouri,Greene County,13,28,822
CA,California,06,065,Riverside County,08,069,Co,Colorado,Larimer County,12,21,193
CA,California,06,065,Riverside County,16,055,Id,Idaho,Kootenai County,12,23,229
CA,California,06,065,Riverside County,06,063,Ca,California,Plumas County,12,25,304
CA,California,06,065,Riverside County,13,089,Ga,Georgia,DeKalb County,12,25,2466
CA,California,06,065,Riverside County,06,015,Ca,California,Del Norte County,12,32,317
CA,California,06,065,Riverside County,29,183,Mo,Missouri,St. Charles County,12,28,433
CA,California,06,065,Riverside County,12,057,Fl,Florida,Hillsborough County,12,25,288
CA,California,06,065,Riverside County,12,031,Fl,Florida,Duval County,12,20,495
CA,California,06,065,Riverside County,37,119,NC,North Carolina,Mecklenburg County,12,20,321
CA,California,06,065,Riverside County,20,091,Ks,Kansas,Johnson County,12,32,630
CA,California,06,065,Riverside County,32,005,Nv,Nevada,Douglas County,12,23,225
CA,California,06,065,Riverside County,23,003,Me,Maine,Aroostook County,11,37,350
CA,California,06,065,Riverside County,51,153,Va,Virginia,Prince William County,11,28,365
CA,California,06,065,Riverside County,39,113,Oh,Ohio,Montgomery County,11,17,351
CA,California,06,065,Riverside County,53,067,Wa,Washington,Thurston County,11,19,246
CA,California,06,065,Riverside County,25,025,Ma,Massachusetts,Suffolk County,11,20,315
CA,California,06,065,Riverside County,06,033,Ca,California,Lake County,11,18,128
CA,California,06,065,Riverside County,36,067,NY,New York,Onondaga County,11,15,139
CA,California,06,065,Riverside County,06,055,Ca,California,Napa County,11,21,149
CA,California,06,065,Riverside County,17,089,Il,Illinois,Kane County,11,27,266
CA,California,06,065,Riverside County,25,027,Ma,Massachusetts,Worcester County,11,20,363
CA,California,06,065,Riverside County,42,003,Pa,Pennsylvania,Allegheny County,11,18,372
CA,California,06,065,Riverside County,20,173,Ks,Kansas,Sedgwick County,11,21,746
CA,California,06,065,Riverside County,47,157,Tn,Tennessee,Shelby County,11,17,192
CA,California,06,065,Riverside County,34,013,NJ,New Jersey,Essex County,11,17,259
CA,California,06,065,Riverside County,04,003,Az,Arizona,Cochise County,10,24,162
CA,California,06,065,Riverside County,04,021,Az,Arizona,Pinal County,10,19,127
CA,California,06,065,Riverside County,02,090,Ak,Alaska,Fairbanks North Star Borough,10,14,288
CA,California,06,065,Riverside County,41,019,Or,Oregon,Douglas County,10,20,423
CA,California,06,065,Riverside County,25,009,Ma,Massachusetts,Essex County,10,16,254
CA,California,06,065,Riverside County,45,019,SC,South Carolina,Charleston County,10,23,320
CA,California,06,065,Riverside County,13,067,Ga,Georgia,Cobb County,10,21,472
CA,California,06,065,Riverside County,12,091,Fl,Florida,Okaloosa County,10,34,348
CA,California,06,065,Riverside County,48,061,Tx,Texas,Cameron County,10,19,122
CA,California,06,065,Riverside County,36,055,NY,New York,Monroe County,10,12,402
CA,California,06,065,Riverside County,48,085,Tx,Texas,Collin County,10,29,126
CA,California,06,065,Riverside County,26,161,Mi,Michigan,Washtenaw County,10,16,143
CA,California,06,065,Riverside County,57,007,FR,Foreign,Aggregate (county 7),10,28,318
CA,California,06,065,Riverside County,12,127,Fl,Florida,Volusia County,10,21,162
CA,California,06,065,Riverside County,63,010,XX,,Same State,53,126,1003
CA,California,06,065,Riverside County,63,011,XX,,Region 1: Northeast,354,650,12451
CA,California,06,065,Riverside County,63,012,XX,,Region 2: Midwest,629,1174,15315
CA,California,06,065,Riverside County,63,013,XX,,Region 3: South,855,1829,20565
CA,California,06,065,Riverside County,63,014,XX,,Region 4: West,460,963,9726
CA,California,06,065,Riverside County,63,050,Ca,,County Non-Migrant,353758,893450,11766075
CA,California,06,067,Sacramento County,96,000,Ca,Total Migration-US and Foreign,Total (State Aggregate),22438,40998,586718
CA,California,06,067,Sacramento County,06,061,Ca,California,Placer County,2055,3577,51495
CA,California,06,067,Sacramento County,06,113,Ca,California,Yolo County,1449,2558,32961
CA,California,06,067,Sacramento County,06,037,Ca,California,Los Angeles County,1227,2290,36082
CA,California,06,067,Sacramento County,06,085,Ca,California,Santa Clara County,1053,2000,34288
CA,California,06,067,Sacramento County,06,077,Ca,California,San Joaquin County,1051,2180,28778
CA,California,06,067,Sacramento County,06,001,Ca,California,Alameda County,959,1821,29485
CA,California,06,067,Sacramento County,06,017,Ca,California,El Dorado County,914,1560,22900
CA,California,06,067,Sacramento County,06,095,Ca,California,Solano County,729,1330,18836
CA,California,06,067,Sacramento County,06,013,Ca,California,Contra Costa County,697,1197,22087
CA,California,06,067,Sacramento County,06,081,Ca,California,San Mateo County,494,905,14548
CA,California,06,067,Sacramento County,06,073,Ca,California,San Diego County,484,900,12954
CA,California,06,067,Sacramento County,06,059,Ca,California,Orange County,481,900,15078
CA,California,06,067,Sacramento County,06,075,Ca,California,San Francisco County,452,711,11942
CA,California,06,067,Sacramento County,06,019,Ca,California,Fresno County,328,649,9243
CA,California,06,067,Sacramento County,06,007,Ca,California,Butte County,312,476,5138
CA,California,06,067,Sacramento County,06,071,Ca,California,San Bernardino County,306,673,8149
CA,California,06,067,Sacramento County,06,097,Ca,California,Sonoma County,299,463,7670
CA,California,06,067,Sacramento County,57,005,FR,Foreign,Aggregate (county 5),289,580,6204
CA,California,06,067,Sacramento County,06,053,Ca,California,Monterey County,255,479,6387
CA,California,06,067,Sacramento County,06,099,Ca,California,Stanislaus County,227,398,5367
CA,California,06,067,Sacramento County,06,089,Ca,California,Shasta County,222,361,4533
CA,California,06,067,Sacramento County,06,065,Ca,California,Riverside County,208,464,5643
CA,California,06,067,Sacramento County,32,031,Nv,Nevada,Washoe County,207,348,4454
CA,California,06,067,Sacramento County,06,057,Ca,California,Nevada County,193,332,3702
CA,California,06,067,Sacramento County,06,101,Ca,California,Sutter County,193,339,4013
CA,California,06,067,Sacramento County,04,013,Az,Arizona,Maricopa County,181,327,4123
CA,California,06,067,Sacramento County,57,001,FR,Foreign,Total (Same State),163,222,2923
CA,California,06,067,Sacramento County,53,033,Wa,Washington,King County,161,277,4482
CA,California,06,067,Sacramento County,06,041,Ca,California,Marin County,151,234,4629
CA,California,06,067,Sacramento County,06,115,Ca,California,Yuba County,140,284,3076
CA,California,06,067,Sacramento County,06,029,Ca,California,Kern County,139,280,3334
CA,California,06,067,Sacramento County,06,005,Ca,California,Amador County,127,212,3131
CA,California,06,067,Sacramento County,06,047,Ca,California,Merced County,125,259,2417
CA,California,06,067,Sacramento County,15,003,Hi,Hawaii,Honolulu County,124,233,3197
CA,California,06,067,Sacramento County,06,055,Ca,California,Napa County,122,198,3160
CA,California,06,067,Sacramento County,06,111,Ca,California,Ventura County,122,233,4316
CA,California,06,067,Sacramento County,06,087,Ca,California,Santa Cruz County,121,221,2919
CA,California,06,067,Sacramento County,06,083,Ca,California,Santa Barbara County,120,204,2767
CA,California,06,067,Sacramento County,17,031,Il,Illinois,Cook County,103,168,3577
CA,California,06,067,Sacramento County,06,107,Ca,California,Tulare County,100,200,1522
CA,California,06,067,Sacramento County,06,079,Ca,California,San Luis Obispo County,99,164,2301
CA,California,06,067,Sacramento County,06,023,Ca,California,Humboldt County,97,156,1720
CA,California,06,067,Sacramento County,32,003,Nv,Nevada,Clark County,80,146,1881
CA,California,06,067,Sacramento County,48,113,Tx,Texas,Dallas County,70,130,2050
CA,California,06,067,Sacramento County,49,035,Ut,Utah,Salt Lake County,68,137,1480
CA,California,06,067,Sacramento County,41,051,Or,Oregon,Multnomah County,65,128,1498
CA,California,06,067,Sacramento County,53,053,Wa,Washington,Pierce County,63,129,1386
CA,California,06,067,Sacramento County,04,019,Az,Arizona,Pima County,59,107,1477
CA,California,06,067,Sacramento County,48,201,Tx,Texas,Harris County,57,132,1433
CA,California,06,067,Sacramento County,06,009,Ca,California,Calaveras County,56,97,1352
CA,California,06,067,Sacramento County,48,029,Tx,Texas,Bexar County,56,111,2533
CA,California,06,067,Sacramento County,06,045,Ca,California,Mendocino County,53,76,839
CA,California,06,067,Sacramento County,08,041,Co,Colorado,El Paso County,52,94,1118
CA,California,06,067,Sacramento County,06,033,Ca,California,Lake County,51,89,985
CA,California,06,067,Sacramento County,41,067,Or,Oregon,Washington County,45,93,1576
CA,California,06,067,Sacramento County,08,031,Co,Colorado,Denver County,45,84,1530
CA,California,06,067,Sacramento County,32,510,Nv,Nevada,Carson City,43,74,665
CA,California,06,067,Sacramento County,53,063,Wa,Washington,Spokane County,41,74,859
CA,California,06,067,Sacramento County,06,093,Ca,California,Siskiyou County,41,65,635
CA,California,06,067,Sacramento County,51,059,Va,Virginia,Fairfax County,39,76,1872
CA,California,06,067,Sacramento County,06,039,Ca,California,Madera County,38,80,1046
CA,California,06,067,Sacramento County,06,103,Ca,California,Tehama County,37,62,899
CA,California,06,067,Sacramento County,06,031,Ca,California,Kings County,37,71,729
CA,California,06,067,Sacramento County,53,061,Wa,Washington,Snohomish County,36,79,831
CA,California,06,067,Sacramento County,27,053,Mn,Minnesota,Hennepin County,35,52,815
CA,California,06,067,Sacramento County,48,453,Tx,Texas,Travis County,34,67,1133
CA,California,06,067,Sacramento County,06,035,Ca,California,Lassen County,34,73,1033
CA,California,06,067,Sacramento County,48,439,Tx,Texas,Tarrant County,34,66,870
CA,California,06,067,Sacramento County,06,109,Ca,California,Tuolumne County,34,50,660
CA,California,06,067,Sacramento County,41,039,Or,Oregon,Lane County,33,53,474
CA,California,06,067,Sacramento County,48,141,Tx,Texas,El Paso County,32,74,816
CA,California,06,067,Sacramento County,08,005,Co,Colorado,Arapahoe County,31,66,1429
CA,California,06,067,Sacramento County,16,001,Id,Idaho,Ada County,30,59,699
CA,California,06,067,Sacramento County,26,163,Mi,Michigan,Wayne County,30,51,741
CA,California,06,067,Sacramento County,29,189,Mo,Missouri,St. Louis County,29,76,1352
CA,California,06,067,Sacramento County,35,001,NM,New Mexico,Bernalillo County,29,54,588
CA,California,06,067,Sacramento County,32,005,Nv,Nevada,Douglas County,29,47,590
CA,California,06,067,Sacramento County,12,025,Fl,Florida,Dade,29,52,800
CA,California,06,067,Sacramento County,06,011,Ca,California,Colusa County,28,40,433
CA,California,06,067,Sacramento County,49,049,Ut,Utah,Utah County,28,59,496
CA,California,06,067,Sacramento County,41,029,Or,Oregon,Jackson County,28,45,595
CA,California,06,067,Sacramento County,40,109,Ok,Oklahoma,Oklahoma County,28,56,620
CA,California,06,067,Sacramento County,39,049,Oh,Ohio,Franklin County,28,37,697
CA,California,06,067,Sacramento County,06,063,Ca,California,Plumas County,27,43,530
CA,California,06,067,Sacramento County,11,001,DC,District of Columbia,District of Columbia,26,42,1194
CA,California,06,067,Sacramento County,53,011,Wa,Washington,Clark County,26,45,530
CA,California,06,067,Sacramento County,02,020,Ak,Alaska,Anchorage Municipality,26,56,625
CA,California,06,067,Sacramento County,36,061,NY,New York,New York County,25,38,1039
CA,California,06,067,Sacramento County,26,125,Mi,Michigan,Oakland County,24,32,694
CA,California,06,067,Sacramento County,06,021,Ca,California,Glenn County,24,49,525
CA,California,06,067,Sacramento County,41,047,Or,Oregon,Marion County,24,52,474
CA,California,06,067,Sacramento County,06,015,Ca,California,Del Norte County,24,49,696
CA,California,06,067,Sacramento County,37,051,NC,North Carolina,Cumberland County,23,53,459
CA,California,06,067,Sacramento County,53,035,Wa,Washington,Kitsap County,22,48,425
CA,California,06,067,Sacramento County,12,011,Fl,Florida,Broward County,22,28,619
CA,California,06,067,Sacramento County,37,133,NC,North Carolina,Onslow County,22,31,289
CA,California,06,067,Sacramento County,36,081,NY,New York,Queens County,21,48,502
CA,California,06,067,Sacramento County,24,031,Md,Maryland,Montgomery County,21,33,532
CA,California,06,067,Sacramento County,18,097,In,Indiana,Marion County,20,36,485
CA,California,06,067,Sacramento County,28,047,Ms,Mississippi,Harrison County,20,37,305
